brand,price,ratingCount,avg_rating
PATRORNA Women Blue Solid A-Line Flared Skirts,1999,0,0
PATRORNA Women Blue Solid Above Knee Length Skirts,1999,0,0
PATRORNA Women Yellow Solid Knee Length Straight Skirts,1899,0,0
PATRORNA Women Baby Pink Solid Maxi-Length Tulip Skirts,1999,0,0
PATRORNA Women Fuchsia Solid Straight Knee Length Skirts,1999,0,0
PATRORNA Women Gold Colored Solid Knee Length Tiered Skirts,1999,0,0
PATRORNA Women Blue Solid Straight Above Knee Skirts,1899,0,0
PATRORNA Women Black Solid Above Knee Length A-Line Skirts,1999,0,0
PATRORNA Women Mustard Solid Above Knee Length A-Line Skirts,1999,0,0
PATRORNA Women Rose Solid Below Knee Length A-Line Skirts,1999,0,0
PATRORNA Women Cream Colored Solid Maxi Skirts,2599,0,0
PATRORNA Women Green & Black Solid Knee Length Pencil Skirts,2399,0,0
PATRORNA Women Blue Solid A-line Midi Skirts,1999,0,0
PATRORNA Women Plus Size Pink Solid Above Knee Length Pencil Skirts,2499,0,0
PATRORNA Women Sea Green Solid Above Knee Length Pencil Skirts,2499,0,0
PATRORNA Women Purple Solid Pencil Above Knee-Length Skirts,2499,0,0
PATRORNA Women Turquoise Blue Solid Maxi Wrap Skirts,2599,0,0
PATRORNA Women Green Solid Pencil Above Knee-Length Skirts,2499,0,0
PATRORNA Women Fuchsia Skirts,2499,0,0
PATRORNA Women Red Flared Printed Skirts,2599,0,0
PATRORNA Women Purple Solid Straight Skirt,1999,0,0
PATRORNA Women Black Solid Knee Length Skirt,1999,16,3.3125
PATRORNA Women Black Solid Below Knee Length A-Line Skirts,2599,9,2.444444444
PATRORNA Women Solid Gold-Colored Maxi Length Wrap Skirts,2599,0,0
PATRORNA Women Black Plus Size Culottes Trousers,2499,6,1.666666667
PATRORNA Women Black Solid Knee Length Pencil Skirts,1799,6,1.833333333
PATRORNA Women Black Long Wrap Skirt,1999,10,3.2
PATRORNA Women Fuchsia Solid Mini Skirts,2499,0,0
PATRORNA Women Black Solid A-Line Knee-Length Skirt,1999,5,2.6
PATRORNA Women Red Skirts,1999,0,0
PATRORNA Women Off White Solid Long Tulip Maxi Skirt,1999,0,0
PATRORNA Women Yellow Solid Mini Skirts,1999,4,2.75
PATRORNA Women White Printed Flared Skirts,1999,0,0
PATRORNA Women Off White Solid Skorts Mini Skirts,1999,0,0
PATRORNA Women White Solid A-Line  Knee-Length Skirts,1999,3,3
PATRORNA Women Off White Solid Straight Above Knee Skirts,1999,0,0
PATRORNA Women Maroon Flared Knee-Length Skirt,1999,0,0
Antheaa Sea Green & Pink Yoke Embroidered Dobby Weave A-Line Top,2199,685,4.239416058
Antheaa Women Rust Brown & Black Embroidered Dobby Weave A-Line Top,2199,452,4.026548673
Antheaa Teal Green Self Design Embroidered Detail Chiffon Top,2299,32,4.53125
Antheaa Women Burgundy Self-Design Top,1649,219,4.251141553
Antheaa Women Blue Solid Denim Capri Jumpsuit,2399,0,0
Antheaa Women Pink & Blue Floral Printed Accordian Pleated A-Line Skirt,1659,10,4.1
Antheaa Women Pink & Maroon Printed Pleated A-Line Midi Skirt,1999,0,0
Antheaa Women Green Solid Button Down Pleated Fit Pencil Skirt,1659,7,4.714285714
Antheaa Women Black Solid Pleated Pencil Skirt,1659,0,0
Antheaa Women Black & White Striped Frilled Wrap Skirt,1659,0,0
Antheaa Women Pink & Maroon Printed Pleated A-Line Midi Skirt,1999,0,0
Antheaa Women Black & Pink Floral Printed Basic Jumpsuit,2290,22,3.863636364
Antheaa Women Black Solid Basic Jumpsuit,2290,78,4.115384615
Antheaa Women Navy Blue & Black Abstract Printed Ruched Frilled A-Line Skirt,1659,9,4.333333333
Antheaa Women Black Solid Embellished Sweatshirt,1659,0,0
Antheaa Women Burgundy Solid Basic Layered Jumpsuit,2250,89,4.303370787
Antheaa Navy Blue Self-Design Embroidered Detail Chiffon Top,2299,13,4.384615385
Antheaa Women Navy Blue & Black Abstract Printed Ruched Frilled A-Line Skirt,1659,9,4.333333333
Antheaa Women Black Solid Basic Jumpsuit,2600,19,4.105263158
Antheaa Women Navy Blue Embellished Pencil Skirt,2259,0,0
Antheaa Women Black Embellished Pencil Skirt,2259,0,0
Antheaa Men Maroon Self-Design Frilled Wrap Skirt,1659,5,4.2
Antheaa Women Blue Washed Denim Jacket,2599,6,4.166666667
Divine International Trading Co Turquoise Blue Embroidered Unstitched Dress Material,8499,0,0
Divine International Trading Co Turquoise Blue & Gold-Toned Semi-Stitched Dress Material,6999,0,0
Divine International Green & Red Dyed Pure Cotton Unstitched Dress Material,4999,0,0
Divine International Trading Co Beige & Red Semi-Stitched Dress Material,4999,0,0
Divine International Trading Co White & Red Semi-Stitched Dress Material,5599,0,0
aturabi Women Black Checked Asymmetric Skirts,2185,0,0
aturabi Women Grey Solid Knee Length A-Line Pleated Skirts,1700,0,0
aturabi Women's Green Solid Knee Length A-Line Skirts,1710,0,0
aturabi Grey Embellished Pure Georgette Pleated Kurti,2398,0,0
aturabi Peach-Coloured & White Halter Neck Top,1100,0,0
aturabi Green Georgette Top,1998,0,0
aturabi Women Black & White Checked Pencil Above Knee-Length Skirt,1999,0,0
aturabi Women Black & White Checked Pencil Above Knee-Length Skirt,1999,0,0
Deewa Women Mustard Yellow & Blue Printed Cold-Shoulder Basic Jumpsuit,1699,2801,3.946804713
Deewa Women Rust Brown Solid Parka Jacket,3199,27,3.703703704
Deewa Women Grey Solid Hooded Parka Jacket,3199,30,4.133333333
Deewa Women Green Solid Hooded Sweatshirt,1799,23,3
Deewa Women Brown Solid Padded Jacket with Detachable Hood,2499,17,3.176470588
Deewa Women Green Straight Fit Solid Regular Trousers,1199,9,3.888888889
JAINISH Women Maroon Solid Twill Weave Single-Breasted Smart Casual Blazer,1799,0,0
Moda Rapido Women Maroon & Grey Ethnic Motifs Printed A-Line Kurta,1199,0,0
Moda Rapido Women Blue Solid Wide Leg Stretchable Casual Jeans,2199,0,0
Moda Rapido Women Blue Slim Fit Low Distress Stretchable Jeans,2399,3,2.666666667
Moda Rapido Women Blue Slim Fit Highly Distressed Light Fade Jeans,2599,53,3.622641509
Moda Rapido Women Blue Mom Fit High-Rise Light Fade Cropped Stretchable Jeans,2299,0,0
Moda Rapido Women Elegant Lavender Solid Kick Flare Trousers,3399,11,3.181818182
Moda Rapido Women Black Solid Straight Kurta,1799,871,4.120551091
Moda Rapido Women Dark Blue Bootcut Mid-Rise Heavy Fade Jeans With Side Stripes,2799,7,3.714285714
Moda Rapido Women Blue Slim Fit Highly Distressed Jeans,2399,7,4.285714286
Moda Rapido Women Peach Coloured & Red Floral Printed Palazzos,1799,6,4.833333333
Moda Rapido Women Lavender & Pink Floral Printed Floral Kurta,1099,0,0
Moda Rapido Women Blue Regular Fit Mid-Rise Mildly Distressed Jeans,2299,33,4.060606061
Moda Rapido Women Blue Flared High-Rise Heavy Fade Stretchable Jeans,2799,51,4.411764706
Moda Rapido Women Blue Slim Fit Heavy Fade Stretchable Jeans,2799,32,4.40625
Moda Rapido Women Blue  & Green Pure Cotton Printed Kurta,1799,14,4.714285714
Moda Rapido Women Red & White Quirky Print Square Neck Pure Cotton A-line Kurta,2699,9,4.333333333
Moda Rapido Women Maroon Solid Pure Cotton Kurta with Trousers & With Dupatta,2399,65,3.861538462
Moda Rapido Women Ankle Length Skinny Fit Blue Mildly Distressed Stretchable Jeans,2099,660,4.145454545
Moda Rapido Pink Waist Tie-Up Crop Top,1049,6,4.166666667
Moda Rapido Women Blue Straight Fit High-Rise Mildly Distressed Light Fade Stretchable Jeans,2299,8,4.625
Blue Giraffe Girls Yellow Checked Pure Cotton Above-Knee A-Line Skirts,1499,0,0
Blue Giraffe Girls Navy Blue & White Checked Pure Cotton Flared Knee-Length Skirt,1499,0,0
Blue Giraffe Girls Blue & Red Striped Pleated Pure Cotton Skirt,1299,0,0
Blue Giraffe Girls Yellow & Blue Striped Pure Cotton Skorts,1499,0,0
Levis Women White & Red Brand Pure Cotton Printed Sweatshirt,2499,0,0
Levis X Deepika Padukone Women Blue 70S Wide Leg High-Rise Light Fade Stretchable Jeans,4599,10,4.6
Levis Women Blue 711 Skinny Fit Mid Rise Light Fade Stretchable Jeans,3699,30,4.4
Levis x Deepika Padukone Women White Super Wide Leg Jeans,4599,23,4.565217391
Levis Women Blue 714 Straight Fit High-Rise Light Fade Stretchable Jeans,3699,8,5
Levis Women Blue Skinny Fit Light Fade Stretchable Jeans,2899,0,0
Levis Women Grey 501 Straight Fit High-Rise Light Fade Jeans,4599,17,4.058823529
Levis Women Blue 725 Bootcut Light Fade Stretchable Jeans,3899,0,0
Levis Women Blue Straight Fit High-Rise Light Fade Jeans,4299,21,3.952380952
Levis Women Black Solid Joggers,2899,10,3.9
Levis Women Blue 311 Shaping Skinny Fit Mid Rise Light Fade Stretchable Jeans,4299,9,4.555555556
Levis Women White Self Design Pullover Sweater,2999,0,0
Levis Women Blue 710 Super Skinny Fit Light Fade Stretchable Jeans,2899,0,0
Levis Women Blue Straight Fit High-Rise Light Fade Stretchable Casual Jeans,4099,0,0
Levis Women Black Pullover Sweater,2999,0,0
Levis Women Coral Pink Brand Logo Printed Pure Cotton Sweatshirt,2499,0,0
Levis Women Beige Solid Joggers,2899,17,3.941176471
Levis Women Blue 711 Skinny Fit Heavy Fade Stretchable Jeans,3399,15,4.733333333
Levis Women Blue 711 Skinny Fit Mid Rise Light Fade Stretchable Jeans,4599,13,3.923076923
Levis Women Green Printed Sweatshirt,2299,0,0
Levis X Deepika Padukone Blue Ribbed Fitted Top,1599,38,4.631578947
Levis Women Solid Magenta SPuff Sleeves hirt Style Top,3199,10,4.1
Levis Women Blue Printed Drop-Shoulder Sweatshirt,2299,0,0
Levis Women Blue Skinny Fit Light Fade Stretchable Jeans,4299,12,4.583333333
Levi's x Deepika Padukone Women Navy Blue Pleated High Loose Straight Fit High-Rise Jeans,4599,41,4.317073171
Levis Women Blue 710 Super Skinny Fit Light Fade Stretchable Jeans,2699,0,0
Levis Women Blue 710 Super Skinny Fit Light Fade Stretchable Jeans,2899,10,4.9
Levi's X Deepika Padukone Beige Solid Basic Cargo Jumpsuit,8999,0,0
Levis Women Purple 501 High-Rise Denim Shorts,3399,0,0
Levis Women Blue Round Neck Printed Sweatshirt,2799,32,4.1875
Levis Women Blue 721 Skinny Fit High-Rise Stretchable Jeans,3799,5,4
Levis Women Blue Skinny Fit Light Fade Stretchable Jeans,2899,0,0
Levi's X Deepika Padukone Women Grey & White Tie and Dye Print Top,1399,0,0
Levis Women Black & Pink Floral Printed Top,1699,0,0
Levis Women Blue Skinny Fit High-Rise Light Fade Stretchable Casual Jeans,4999,0,0
Levis Women Blue 710 Super Skinny Fit Mid-Rise Heavy Fade Stretchable Jeans,2899,0,0
Levis Women Pink Solid Tailored Jacket,3599,19,4.105263158
Levis Women Brown Solid Lapel Collar Casual Leather Jacket,5999,0,0
Levis Women Blue 711 Skinny Fit Light Fade Mid Rise Stretchable Jeans,4999,0,0
Levis Women Peach-Coloured Printed Drop-Shoulder Sweatshirt,2499,0,0
Levis Women Blue 710 Super Skinny Fit High-Rise Light Fade Stretchable Jeans,2599,0,0
Levis Women Navy Blue Super Skinny Fit Stretchable Jeans 710,1999,211,4.123222749
Levis Women Blue 711 Skinny Fit Light Fade Stretchable Jeans,2599,81,4.530864198
Levis Women Blue 501 Straight Fit High-Rise Clean Look Jeans,4599,33,3.363636364
Levis Women Yellow Printed Hooded Sweatshirt,2299,9,4.666666667
Levis Women Blue Super Skinny Fit High-Rise Clean Look Sustainable Jeans,3299,50,4.14
Levis Women Blue Skinny Fit Light Fade Stretchable Jeans,4899,0,0
Levis X Deepika Padukone Women Grey & White Colourblocked Bishop Sleeves Boxy Top,2499,0,0
Levis Women Blue Skinny Fit Light Fade Stretchable Jeans,3699,15,4.6
Stylee LIFESTYLE Navy Blue & Gold-Toned Printed Unstitched Dress Material,5349,0,0
Stylee LIFESTYLE Black & Gold-Toned Pure Silk Unstitched Dress Material,10149,0,0
Stylee LIFESTYLE Purple & Gold Embroidered Semi-Stitched Dress Material,15049,0,0
Stylee LIFESTYLE Navy Blue & Pink Floral Georgette Embroidered Unstitched Dress Material,14499,6,3.666666667
Stylee LIFESTYLE Black & Red Printed Unstitched Dress Material,5249,0,0
Stylee LIFESTYLE Navy Blue & Yellow Printed Unstitched Dress Material,11649,0,0
Stylee LIFESTYLE Black & Gold-Toned Embroidered Semi-Stitched Dress Material,11999,8,3.75
Stylee LIFESTYLE Peach-Coloured & Red Pure Silk Unstitched Dress Material,10099,0,0
Stylee LIFESTYLE Women Yellow & Blue Embroidered Unstitched Dress Material,7499,0,0
Stylee LIFESTYLE Turquoise Blue & Grey Printed Cotton Blend Unstitched Dress Material,6549,0,0
Stylee LIFESTYLE Yellow & Brown Cotton Blend Unstitched Dress Material,6449,0,0
Stylee LIFESTYLE Blue Cotton Blend Unstitched Dress Material,6649,0,0
Stylee LIFESTYLE Pink & Blue Printed Cotton Blend Unstitched Dress Material,5799,0,0
Stylee LIFESTYLE Grey & Pink Digital Printed Unstitched Dress Material,4599,0,0
Stylee LIFESTYLE Green Embellished Semi-Stitched Dress Material,13249,0,0
Stylee LIFESTYLE Orange & Turquoise Blue Art Silk Semi-Stitched Dress Material,10599,6,3
Stylee LIFESTYLE Green & Grey Printed Pure Silk Unstitched Dress Material,11899,0,0
Stylee LIFESTYLE Yellow Unstitched Dress Material,10599,0,0
Stylee LIFESTYLE Yellow & Golden Embroidered Semi-Stitched Dress Material,22049,0,0
Stylee LIFESTYLE Yellow Embroidered Semi-Stitched Dress Material,15449,0,0
Stylee LIFESTYLE Pink Embroidered Unstitched Dress Material,7249,0,0
Stylee LIFESTYLE Beige & Red Unstitched Dress Material,9799,0,0
Stylee LIFESTYLE Grey & Mauve Printed Unstitched Dress Material,7299,0,0
Stylee LIFESTYLE Green & Brown Printed Pure Silk Unstitched Dress Material,11949,0,0
Stylee LIFESTYLE Beige & Grey Printed Unstitched Dress Material,10449,0,0
Stylee LIFESTYLE Green & Beige Digital Printed Unstitched Dress Material,5499,0,0
Stylee LIFESTYLE Blue & Silver-Toned Embroidered Unstitched Dress Material,8949,0,0
Stylee LIFESTYLE Pink Embroidered Semi-Stitched Dress Material,8949,0,0
Stylee LIFESTYLE Maroon & Gold-Toned Embroidered Semi-Stitched Dress Material,17799,0,0
Stylee LIFESTYLE Beige & Red Embroidered Pure Silk Unstitched Dress Material,4449,0,0
Stylee LIFESTYLE Turquoise Blue & Pink Printed Unstitched Dress Material,10149,0,0
Stylee LIFESTYLE Beige & Orange Printed Unstitched Dress Material,7649,0,0
Stylee LIFESTYLE Black & Gold-Toned Printed Pure Silk Unstitched Dress Material,7649,0,0
Stylee LIFESTYLE Peach-Coloured & Green Printed Unstitched Dress Material,7599,0,0
Stylee LIFESTYLE Beige & Green Unstitched Dress Material,5049,0,0
Stylee LIFESTYLE Yellow & Gold-Toned Embellished Unstitched Dress Material,15099,0,0
Stylee LIFESTYLE Green & Cream-Coloured Printed Unstitched Dress Material,13849,0,0
Stylee LIFESTYLE Blue & Gold-Toned Net Semi-Stitched Dress Material,13799,0,0
Stylee LIFESTYLE Olive Green & Red Unstitched Dress Material,6899,0,0
Stylee LIFESTYLE Maroon & Gold-Toned Embroidered Semi-Stitched Dress Material,13599,0,0
Stylee LIFESTYLE Navy Blue & Coral Printed Unstitched Dress Material,6799,0,0
Stylee LIFESTYLE Turquoise Blue Embroidered Unstitched Dress Material,6749,5,4.6
Stylee LIFESTYLE Grey & Silver-Toned Embroidered Unstitched Dress Material,7149,0,0
Stylee LIFESTYLE Women Black Printed Pure Silk Unstitched Dress Material,4749,0,0
Stylee LIFESTYLE Maroon & Navy Blue Cotton Blend Unstitched Dress Material,11499,0,0
Stylee LIFESTYLE Beige & Purple Art Silk Unstitched Dress Material,5749,0,0
Stylee LIFESTYLE Pink & White Silk Blend Semi-Stitched Dress Material,15299,0,0
Stylee LIFESTYLE Women Teal & Red Unstitched Dress Material,11449,0,0
Stylee LIFESTYLE Grey & Maroon Unstitched Dress Material,4999,0,0
Stylee LIFESTYLE Peach-Coloured Embroidered Unstitched Dress Material,9149,0,0
Stylee LIFESTYLE Women Off White Embroidered Semi-Stitched Dress Material,8299,0,0
Stylee LIFESTYLE Women Blue & Red Printed Unstitched Dress Material,11049,0,0
Stylee LIFESTYLE Blue & Gold-Toned Printed Unstitched Dress Material,9449,0,0
Stylee LIFESTYLE Purple & Gold-Toned Embroidered Semi-Stitched Dress Material,8199,0,0
Stylee LIFESTYLE Orange & Silver-Toned Embroidered Unstitched Dress Material,8149,0,0
Stylee LIFESTYLE Pink Printed Unstitched Dress Material,8549,0,0
Stylee LIFESTYLE Brown & Red Printed Unstitched Dress Material,4699,0,0
Stylee LIFESTYLE Women Green & Brown Embroidered Dress Material,9349,0,0
Stylee LIFESTYLE Beige & Red Unstitched Dress Material,6999,0,0
Stylee LIFESTYLE Peach-Coloured & Grey Satin Unstitched Dress Material,6249,0,0
Stylee LIFESTYLE Women Navy Blue & Grey Woven Design Cotton Unstitched Dress Material,7099,0,0
Stylee LIFESTYLE Green & Pink Satin Unstitched Dress Material,6199,0,0
Stylee LIFESTYLE Cream & Pink Printed Unstitched Dress Material,5549,0,0
Stylee LIFESTYLE Pink & Red Satin Unstitched Dress Material,5449,0,0
Stylee LIFESTYLE Green & Cream-Coloured Satin Unstitched Dress Material,5399,0,0
Stylee LIFESTYLE Black & Grey Printed Pure Silk Unstitched Dress Material,4549,0,0
Stylee LIFESTYLE Teal Blue & Red Printed Unstitched Dress Material,4649,0,0
Stylee LIFESTYLE Mauve & Red Printed Unstitched Dress Material,4699,0,0
Stylee LIFESTYLE Gold-Coloured & Pink Printed Unstitched Dress Material,4599,0,0
Stylee LIFESTYLE Womens Beige Embroidered Pure Silk Unstitched Dress Material,12949,0,0
Stylee LIFESTYLE Yellow & Pink Pure Silk Unstitched Dress Material,11099,0,0
Stylee LIFESTYLE Women Pink Embroidered Semi-Stitched Dress Material,8199,0,0
Stylee LIFESTYLE Women Pink & Brown Embroidered Semi-Stitched Dress Material,8149,0,0
Stylee LIFESTYLE Turquoise Blue & Gold-Toned Embroidered Semi-Stitched Dress Material,8399,0,0
Stylee LIFESTYLE Beige & Pink Unstitched Dress Material,6499,0,0
Stylee LIFESTYLE Beige & Green Unstitched Dress Material,6449,0,0
Stylee LIFESTYLE Off White & Maroon Unstitched Dress Material,10949,0,0
Stylee LIFESTYLE Green & Red Unstitched Dress Material,4949,0,0
Stylee LIFESTYLE Black & Red Embroidered Unstitched Dress Material,7749,0,0
Stylee LIFESTYLE Yellow & Pink Embroidered Unstitched Dress Material,7899,0,0
Stylee LIFESTYLE Women Sage Green & Blue Embroidered Unstitched Dress Material,7199,0,0
Stylee LIFESTYLE Grey Embroidered Semi-Stitched Dress Material,18149,0,0
Stylee LIFESTYLE Navy Blue & White Satin Semi-Stitched Dress Material,9899,0,0
Stylee LIFESTYLE Navy Blue & Gold-Toned Velvet Semi-Stitched Dress Material,23849,0,0
Stylee LIFESTYLE Women Beige & Green Printed Unstitched Dress Material,10899,0,0
Stylee LIFESTYLE Women Turquoise Blue & Black Printed Unstitched Dress Material,11149,0,0
Stylee LIFESTYLE Women Navy Blue Embroidered Unstitched Dress Material,9549,0,0
Darzi Women White Floral Printed Bralette Crop Top,1199,0,0
Darzi Women White & Black Printed Top with Skirt,1499,7,3.428571429
Darzi Black Bodycon Co-Ord Set,1499,0,0
Darzi Women Multicoloured Crop Tailored Jacket,1499,0,0
Darzi Women Pink Top with Skirt,1499,0,0
Darzi Women Black Regular Fit Solid Parallel Trousers,1199,126,3.865079365
Darzi Women Black & White Sheer Floral  Print Open Front Shrug,1199,11,3.818181818
Darzi Women Yellow Tailored Jacket,1999,0,0
Darzi Women Maroon Solid Hooded Sweatshirt,1499,0,0
Darzi Women Yellow Striped Fleece Tailored Jacket,1499,0,0
Darzi Women Black Regular Fit Solid Cropped Cargos,1199,94,4.14893617
Darzi Women Maroon Solid Longline Tailored Jacket,1999,0,0
Darzi Women Red Tailored Jacket,1999,0,0
Darzi Women Blue Tailored Jacket,1999,0,0
Darzi Women Black Solid A-Line Maxi Skirt,1199,18,4.222222222
Darzi Women Green & Black Striped Basic Jumpsuit,1499,30,3.8
